order_id,customer_name,category,sub_category,city,order_date,region,sale_price,discount,profit,year,month,original_price,discount_amount
OD4021,Alan,Food Grains,Rice,Virudhunagar,2018-11-02,South,1327,0.33,305.21,2018,11,1980.5970149253733,653.5970149253733
OD4022,Ram,Fruits & Veggies,Organic Vegetables,Madurai,2015-09-02,South,2256,0.16,564.0,2015,9,2685.714285714286,429.7142857142858
OD4023,James,Bakery,Biscuits,Virudhunagar,2015-09-14,South,787,0.32,94.44,2015,9,1157.3529411764707,370.3529411764707
OD4024,Suresh,Oil & Masala,Spices,Cumbum,2018-11-19,South,2116,0.16,719.44,2018,11,2519.0476190476193,403.04761904761926
OD4025,Ganesh,Oil & Masala,Spices,Ooty,2017-07-19,South,2493,0.33,149.58,2017,7,3720.8955223880603,1227.8955223880603
OD4026,Vinne,"Eggs, Meat & Fish",Fish,Theni,2016-09-21,South,924,0.21,157.08,2016,9,1169.620253164557,245.62025316455697
OD4027,Rumaiza,Bakery,Breads & Buns,Coimbatore,2016-06-18,South,1346,0.23,255.74,2016,6,1748.051948051948,402.0519480519481
OD4028,Peer,Fruits & Veggies,Organic Vegetables,Perambalur,2016-06-18,South,2352,0.32,117.6,2016,6,3458.823529411765,1106.8235294117649
OD4029,Shree,"Eggs, Meat & Fish",Chicken,Perambalur,2015-02-11,South,1337,0.13,601.65,2015,2,1536.7816091954023,199.78160919540232
OD4030,Jonas,Food Grains,Rice,Bodi,2016-09-04,South,620,0.13,272.8,2016,9,712.6436781609195,92.64367816091954
OD4031,Ravi,Snacks,Noodles,Madurai,2016-09-21,South,1412,0.26,564.8,2016,9,1908.1081081081081,496.1081081081081
OD4032,Esther,Food Grains,Atta & Flour,Perambalur,2017-09-05,South,1040,0.19,291.2,2017,9,1283.9506172839506,243.95061728395058
OD4033,Sudeep,Snacks,Cookies,Salem,2017-09-18,South,1987,0.31,894.15,2017,9,2879.7101449275365,892.7101449275365
OD4034,Malik,Food Grains,Organic Staples,Bodi,2018-06-04,South,972,0.3,174.96,2018,6,1388.5714285714287,416.57142857142867
OD4035,Shah,Beverages,Health Drinks,Cumbum,2018-10-20,South,2302,0.11,322.28,2018,10,2586.516853932584,284.5168539325841
OD4036,Yusuf,Beverages,Soft Drinks,Tenkasi,2016-08-23,South,604,0.11,211.4,2016,8,678.6516853932584,74.65168539325839
OD4037,Esther,"Eggs, Meat & Fish",Eggs,Vellore,2016-09-04,South,1200,0.29,180.0,2016,9,1690.1408450704225,490.14084507042253
OD4038,Amrish,Beverages,Health Drinks,Ooty,2018-09-22,South,2017,0.14,383.23,2018,9,2345.3488372093025,328.3488372093025
OD4039,Ramesh,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2016-05-07,South,852,0.33,213.0,2016,5,1271.6417910447763,419.64179104477626
OD4040,Vinne,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2015-06-02,South,1574,0.18,440.72,2015,6,1919.512195121951,345.512195121951
OD4041,Adavan,Fruits & Veggies,Fresh Vegetables,Dindigul,2016-09-21,South,622,0.26,267.46,2016,9,840.5405405405405,218.54054054054052
OD4042,Shree,Beverages,Health Drinks,Salem,2016-06-18,South,1972,0.12,493.0,2016,6,2240.909090909091,268.909090909091
OD4043,Sudeep,Oil & Masala,Masalas,Ooty,2017-09-19,South,894,0.21,348.66,2017,9,1131.6455696202531,237.64556962025313
OD4044,Komal,Oil & Masala,Edible Oil & Ghee,Ooty,2018-07-21,South,926,0.24,166.68,2018,7,1218.421052631579,292.42105263157896
OD4045,Sundar,Beverages,Soft Drinks,Nagercoil,2016-08-23,South,1531,0.34,137.79,2016,8,2319.69696969697,788.69696969697
OD4046,Akash,Food Grains,Dals & Pulses,Virudhunagar,2016-08-23,South,1332,0.16,439.56,2016,8,1585.7142857142858,253.71428571428578
OD4047,Ravi,Beverages,Health Drinks,Ramanadhapuram,2016-01-09,South,2493,0.35,772.83,2016,1,3835.3846153846152,1342.3846153846152
OD4048,Sudha,Bakery,Biscuits,Virudhunagar,2016-12-20,South,678,0.28,54.24,2016,12,941.6666666666667,263.66666666666674
OD4049,Surya,Fruits & Veggies,Fresh Fruits,Madurai,2015-11-28,South,644,0.14,135.24,2015,11,748.8372093023256,104.83720930232562
OD4050,Sabeela,Bakery,Cakes,Karur,2015-01-20,South,2350,0.15,799.0,2015,1,2764.7058823529414,414.70588235294144
OD4051,Arvind,Oil & Masala,Spices,Salem,2017-04-16,South,1260,0.2,415.8,2017,4,1575.0,315.0
OD4052,Ramesh,Fruits & Veggies,Organic Fruits,Coimbatore,2018-09-22,South,1315,0.33,499.7,2018,9,1962.6865671641792,647.6865671641792
OD4053,Adavan,Bakery,Breads & Buns,Madurai,2017-09-04,South,1426,0.13,399.28,2017,9,1639.0804597701149,213.08045977011489
OD4054,Ravi,Snacks,Cookies,Dharmapuri,2017-09-29,South,1798,0.22,323.64,2017,9,2305.128205128205,507.1282051282051
OD4055,Suresh,Fruits & Veggies,Fresh Vegetables,Madurai,2016-08-13,South,1995,0.1,778.05,2016,8,2216.6666666666665,221.66666666666652
OD4056,Adavan,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-09-02,South,1116,0.18,479.88,2018,9,1360.9756097560974,244.97560975609736
OD4057,Jackson,Snacks,Chocolates,Trichy,2016-04-21,South,1625,0.23,422.5,2016,4,2110.3896103896104,485.3896103896104
OD4058,Suresh,Snacks,Chocolates,Trichy,2016-05-09,South,682,0.11,88.66,2016,5,766.2921348314607,84.29213483146066
OD4059,Esther,Snacks,Cookies,Dharmapuri,2018-07-21,South,1544,0.25,663.92,2018,7,2058.6666666666665,514.6666666666665
OD4060,Harish,Bakery,Cakes,Kanyakumari,2015-01-20,South,767,0.24,84.37,2015,1,1009.2105263157895,242.21052631578948
OD4061,Haseena,Fruits & Veggies,Organic Vegetables,Dindigul,2018-01-24,South,703,0.3,49.21,2018,1,1004.2857142857143,301.28571428571433
OD4062,Sheeba,Food Grains,Organic Staples,Theni,2018-04-02,South,634,0.27,50.72,2018,4,868.4931506849315,234.4931506849315
OD4063,Esther,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-08-23,South,1330,0.34,106.4,2016,8,2015.1515151515155,685.1515151515155
OD4064,Haseena,"Eggs, Meat & Fish",Mutton,Cumbum,2017-12-25,South,1361,0.19,258.59,2017,12,1680.2469135802469,319.2469135802469
OD4065,Yusuf,Beverages,Health Drinks,Krishnagiri,2015-04-02,South,1517,0.23,364.08,2015,4,1970.1298701298701,453.12987012987014
OD4066,Hafiz,Snacks,Chocolates,Vellore,2016-01-09,South,860,0.27,189.2,2016,1,1178.0821917808219,318.08219178082186
OD4067,Ram,Food Grains,Atta & Flour,Ooty,2015-07-04,South,2284,0.18,114.2,2015,7,2785.3658536585363,501.36585365853625
OD4068,Alan,Oil & Masala,Spices,Dharmapuri,2018-04-22,South,1082,0.3,313.78,2018,4,1545.7142857142858,463.7142857142858
OD4069,Shree,Snacks,Noodles,Nagercoil,2018-12-17,South,1842,0.1,331.56,2018,12,2046.6666666666665,204.66666666666652
OD4070,Malik,"Eggs, Meat & Fish",Fish,Bodi,2018-12-07,South,1824,0.1,91.2,2018,12,2026.6666666666665,202.66666666666652
OD4071,Mathew,Bakery,Biscuits,Tenkasi,2017-04-18,South,2114,0.28,528.5,2017,4,2936.1111111111113,822.1111111111113
OD4072,Ravi,Bakery,Biscuits,Ramanadhapuram,2018-10-20,South,568,0.14,176.08,2018,10,660.4651162790698,92.46511627906978
OD4073,Vinne,Beverages,Health Drinks,Karur,2017-04-08,South,942,0.27,405.06,2017,4,1290.4109589041095,348.4109589041095
OD4074,Ram,Bakery,Cakes,Chennai,2016-09-16,South,717,0.24,258.12,2016,9,943.421052631579,226.42105263157896
OD4075,Suresh,Fruits & Veggies,Fresh Vegetables,Nagercoil,2018-10-24,South,569,0.1,51.21,2018,10,632.2222222222222,63.22222222222217
OD4076,Verma,Food Grains,Atta & Flour,Namakkal,2017-12-12,South,2441,0.11,1000.81,2017,12,2742.696629213483,301.696629213483
OD4077,Aditi,Fruits & Veggies,Organic Fruits,Trichy,2016-12-10,South,1956,0.35,136.92,2016,12,3009.230769230769,1053.230769230769
OD4078,Surya,Beverages,Soft Drinks,Virudhunagar,2016-09-21,South,2429,0.33,437.22,2016,9,3625.3731343283584,1196.3731343283584
OD4079,Arutra,Bakery,Breads & Buns,Virudhunagar,2018-06-09,South,2102,0.19,672.64,2018,6,2595.0617283950614,493.06172839506144
OD4080,Sundar,Beverages,Soft Drinks,Dharmapuri,2015-12-07,South,540,0.17,32.4,2015,12,650.6024096385543,110.60240963855426
OD4081,Kumar,Oil & Masala,Spices,Madurai,2017-09-18,South,2063,0.2,309.45,2017,9,2578.75,515.75
OD4082,Vinne,"Eggs, Meat & Fish",Mutton,Krishnagiri,2017-09-04,South,1540,0.11,107.8,2017,9,1730.3370786516853,190.33707865168526
OD4083,Sharon,Bakery,Biscuits,Ramanadhapuram,2017-07-19,South,1050,0.18,157.5,2017,7,1280.4878048780488,230.4878048780488
OD4084,Surya,Fruits & Veggies,Fresh Vegetables,Madurai,2018-05-04,South,1411,0.18,465.63,2018,5,1720.731707317073,309.73170731707296
OD4085,Adavan,Oil & Masala,Spices,Karur,2015-04-02,South,1776,0.32,515.04,2015,4,2611.764705882353,835.7647058823532
OD4086,Yusuf,"Eggs, Meat & Fish",Eggs,Salem,2018-03-03,South,1495,0.23,508.3,2018,3,1941.5584415584415,446.5584415584415
OD4087,Komal,"Eggs, Meat & Fish",Mutton,Krishnagiri,2018-09-11,South,770,0.11,207.9,2018,9,865.1685393258426,95.16853932584263
OD4088,Esther,Fruits & Veggies,Organic Vegetables,Tenkasi,2018-10-20,South,1024,0.25,358.4,2018,10,1365.3333333333333,341.33333333333326
OD4089,Malik,Oil & Masala,Masalas,Kanyakumari,2017-07-14,South,2341,0.1,163.87,2017,7,2601.111111111111,260.11111111111086
OD4090,Verma,Food Grains,Rice,Madurai,2018-10-16,South,1613,0.33,645.2,2018,10,2407.4626865671644,794.4626865671644
OD4091,Amy,Snacks,Noodles,Krishnagiri,2015-07-04,South,1071,0.19,428.4,2015,7,1322.2222222222222,251.22222222222217
OD4092,Shree,Bakery,Biscuits,Dharmapuri,2017-04-12,South,2140,0.12,171.2,2017,4,2431.818181818182,291.818181818182
OD4093,Surya,Oil & Masala,Spices,Dharmapuri,2017-09-04,South,1111,0.31,388.85,2017,9,1610.144927536232,499.144927536232
OD4094,Akash,Snacks,Chocolates,Vellore,2016-08-23,South,2291,0.2,206.19,2016,8,2863.75,572.75
OD4095,Sharon,Bakery,Cakes,Pudukottai,2016-08-23,South,1500,0.34,645.0,2016,8,2272.727272727273,772.727272727273
OD4096,Mathew,Beverages,Soft Drinks,Salem,2016-09-04,South,2184,0.11,524.16,2016,9,2453.932584269663,269.93258426966304
OD4097,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,2016-01-09,South,1825,0.1,419.75,2016,1,2027.7777777777778,202.77777777777783
OD4098,Jackson,"Eggs, Meat & Fish",Fish,Chennai,2016-06-11,South,1517,0.24,621.97,2016,6,1996.0526315789473,479.0526315789473
OD4099,Akash,"Eggs, Meat & Fish",Mutton,Viluppuram,2017-07-25,South,577,0.31,201.95,2017,7,836.2318840579711,259.2318840579711
OD4100,Ramesh,Food Grains,Dals & Pulses,Bodi,2016-09-27,South,1944,0.27,583.2,2016,9,2663.0136986301372,719.0136986301372
OD4101,Kumar,Snacks,Noodles,Theni,2015-11-14,South,789,0.15,205.14,2015,11,928.2352941176471,139.23529411764707
OD4102,Surya,"Eggs, Meat & Fish",Mutton,Madurai,2018-05-04,South,1169,0.18,526.05,2018,5,1425.6097560975609,256.6097560975609
OD4103,Hafiz,"Eggs, Meat & Fish",Chicken,Trichy,2018-06-20,South,1044,0.25,459.36,2018,6,1392.0,348.0
OD4104,Anu,Beverages,Health Drinks,Namakkal,2015-06-27,South,2179,0.21,784.44,2015,6,2758.227848101266,579.2278481012659
OD4105,Veena,"Eggs, Meat & Fish",Mutton,Dindigul,2018-09-25,South,992,0.26,317.44,2018,9,1340.5405405405406,348.54054054054063
OD4106,Aditi,Snacks,Chocolates,Cumbum,2018-07-21,South,1099,0.25,230.79,2018,7,1465.3333333333333,366.33333333333326
OD4107,Ravi,Food Grains,Organic Staples,Ramanadhapuram,2018-07-21,South,2208,0.33,287.04,2018,7,3295.522388059702,1087.5223880597018
OD4108,Shree,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2017-09-04,South,861,0.2,103.32,2017,9,1076.25,215.25
OD4109,Vince,Snacks,Chocolates,Salem,2015-11-06,South,2196,0.14,834.48,2015,11,2553.4883720930234,357.4883720930234
OD4110,Ganesh,Beverages,Health Drinks,Karur,2017-07-19,South,814,0.16,154.66,2017,7,969.047619047619,155.04761904761904
OD4111,Vinne,Beverages,Soft Drinks,Ooty,2015-01-20,South,1768,0.13,353.6,2015,1,2032.183908045977,264.183908045977
OD4112,Haseena,Oil & Masala,Spices,Pudukottai,2017-11-10,South,2280,0.17,319.2,2017,11,2746.987951807229,466.9879518072289
OD4113,Shah,Fruits & Veggies,Organic Vegetables,Nagercoil,2017-02-14,South,2192,0.32,241.12,2017,2,3223.5294117647063,1031.5294117647063
OD4114,Ravi,Fruits & Veggies,Fresh Vegetables,Trichy,2018-06-13,South,2091,0.21,836.4,2018,6,2646.8354430379745,555.8354430379745
OD4115,Vinne,Bakery,Biscuits,Tenkasi,2016-06-11,South,1342,0.2,442.86,2016,6,1677.5,335.5
OD4116,Ridhesh,"Eggs, Meat & Fish",Eggs,Cumbum,2018-10-26,South,1720,0.32,516.0,2018,10,2529.4117647058824,809.4117647058824
OD4117,Muneer,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-11-19,South,2074,0.15,414.8,2018,11,2440.0,366.0
OD4118,Willams,"Eggs, Meat & Fish",Mutton,Trichy,2016-09-13,South,1665,0.32,715.95,2016,9,2448.5294117647063,783.5294117647063
OD4119,Esther,Food Grains,Organic Staples,Ooty,2018-05-19,South,1273,0.31,521.93,2018,5,1844.9275362318842,571.9275362318842
OD4120,Alan,Oil & Masala,Spices,Namakkal,2017-11-25,South,798,0.21,287.28,2017,11,1010.126582278481,212.126582278481
OD4121,Sharon,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,2016-09-21,South,2203,0.31,572.78,2016,9,3192.753623188406,989.753623188406
OD4122,Ganesh,Bakery,Cakes,Madurai,2016-09-21,South,1777,0.29,586.41,2016,9,2502.816901408451,725.816901408451
OD4123,Jonas,Snacks,Cookies,Perambalur,2017-09-29,South,2173,0.2,782.28,2017,9,2716.25,543.25
OD4124,Malik,Fruits & Veggies,Organic Vegetables,Nagercoil,2017-12-25,South,772,0.2,331.96,2017,12,965.0,193.0
OD4125,Roshan,Bakery,Biscuits,Perambalur,2018-03-12,South,2031,0.3,162.48,2018,3,2901.4285714285716,870.4285714285716
OD4126,Arutra,Beverages,Soft Drinks,Tenkasi,2016-02-03,South,1080,0.21,140.4,2016,2,1367.0886075949365,287.08860759493655
OD4127,Verma,Bakery,Cakes,Chennai,2018-05-14,South,504,0.11,131.04,2018,5,566.2921348314607,62.29213483146066
OD4128,Mathew,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-09-08,South,1784,0.33,214.08,2015,9,2662.6865671641795,878.6865671641795
OD4129,Ganesh,Oil & Masala,Edible Oil & Ghee,Tenkasi,2015-07-26,South,934,0.34,149.44,2015,7,1415.1515151515152,481.15151515151524
OD4130,Vince,Snacks,Noodles,Pudukottai,2018-11-27,South,2447,0.35,831.98,2018,11,3764.6153846153843,1317.6153846153843
OD4131,Alan,"Eggs, Meat & Fish",Mutton,Vellore,2016-04-26,South,2350,0.33,987.0,2016,4,3507.4626865671644,1157.4626865671644
OD4132,Suresh,Beverages,Health Drinks,Tenkasi,2018-04-11,South,2294,0.33,734.08,2018,4,3423.8805970149256,1129.8805970149256
OD4133,Aditi,Fruits & Veggies,Organic Fruits,Virudhunagar,2018-12-02,South,1359,0.27,312.57,2018,12,1861.6438356164383,502.6438356164383
OD4134,Jackson,Bakery,Breads & Buns,Karur,2017-09-18,South,639,0.28,70.29,2017,9,887.5,248.5
OD4135,Peer,Snacks,Chocolates,Namakkal,2018-11-18,South,1905,0.28,685.8,2018,11,2645.8333333333335,740.8333333333335
OD4136,Vince,Food Grains,Rice,Coimbatore,2017-10-14,South,798,0.15,359.1,2017,10,938.8235294117648,140.82352941176475
OD4137,Willams,Fruits & Veggies,Organic Fruits,Ooty,2015-09-17,South,2422,0.34,1041.46,2015,9,3669.69696969697,1247.69696969697
OD4138,Sundar,"Eggs, Meat & Fish",Mutton,Tenkasi,2018-08-27,South,1733,0.17,433.25,2018,8,2087.9518072289156,354.95180722891564
OD4139,Sudeep,"Eggs, Meat & Fish",Eggs,Tenkasi,2018-11-18,South,585,0.24,134.55,2018,11,769.7368421052631,184.73684210526312
OD4140,Jonas,Food Grains,Atta & Flour,Cumbum,2018-06-03,South,1835,0.28,697.3,2018,6,2548.6111111111113,713.6111111111113
OD4141,Ramesh,"Eggs, Meat & Fish",Eggs,Vellore,2015-11-15,South,1727,0.26,777.15,2015,11,2333.7837837837837,606.7837837837837
OD4142,Krithika,Oil & Masala,Masalas,Pudukottai,2018-11-03,South,1047,0.26,397.86,2018,11,1414.8648648648648,367.8648648648648
OD4143,Shah,Snacks,Cookies,Pudukottai,2016-12-03,South,1916,0.31,421.52,2016,12,2776.811594202899,860.811594202899
OD4144,Shah,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-12-01,South,1433,0.1,286.6,2017,12,1592.2222222222222,159.22222222222217
OD4145,Sheeba,Fruits & Veggies,Organic Fruits,Theni,2017-05-29,South,623,0.33,261.66,2017,5,929.8507462686568,306.85074626865685
OD4146,Amrish,Fruits & Veggies,Organic Fruits,Dindigul,2016-12-21,South,791,0.18,284.76,2016,12,964.6341463414633,173.6341463414633
OD4147,Muneer,Snacks,Noodles,Krishnagiri,2017-09-22,South,1592,0.15,382.08,2017,9,1872.9411764705883,280.9411764705883
OD4148,Haseena,Food Grains,Organic Staples,Theni,2016-03-12,South,1871,0.35,243.23,2016,3,2878.4615384615386,1007.4615384615386
OD4149,Alan,Snacks,Cookies,Nagercoil,2018-11-04,South,932,0.12,55.92,2018,11,1059.090909090909,127.09090909090901
OD4150,James,Food Grains,Dals & Pulses,Trichy,2018-09-04,South,1839,0.19,183.9,2018,9,2270.3703703703704,431.37037037037044
OD4151,Sudeep,Fruits & Veggies,Fresh Vegetables,Pudukottai,2015-06-06,South,959,0.1,57.54,2015,6,1065.5555555555554,106.55555555555543
OD4152,Roshan,Beverages,Health Drinks,Chennai,2018-11-03,South,713,0.32,49.91,2018,11,1048.529411764706,335.5294117647061
OD4153,Peer,Fruits & Veggies,Fresh Fruits,Nagercoil,2017-01-14,South,1260,0.18,264.6,2017,1,1536.5853658536585,276.58536585365846
OD4154,Vinne,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,2015-12-06,South,1633,0.17,195.96,2015,12,1967.4698795180723,334.4698795180723
OD4155,Sabeela,Bakery,Breads & Buns,Karur,2017-02-20,South,1060,0.3,95.4,2017,2,1514.2857142857144,454.28571428571445
OD4156,Vinne,Bakery,Biscuits,Madurai,2015-11-03,South,1259,0.13,302.16,2015,11,1447.1264367816093,188.1264367816093
OD4157,Esther,Snacks,Noodles,Pudukottai,2016-12-25,South,666,0.2,66.6,2016,12,832.5,166.5
OD4158,Arutra,Oil & Masala,Masalas,Chennai,2016-11-20,South,1808,0.24,397.76,2016,11,2378.9473684210525,570.9473684210525
OD4159,Sundar,Oil & Masala,Spices,Theni,2015-11-03,South,2236,0.33,491.92,2015,11,3337.3134328358215,1101.3134328358215
OD4160,Esther,Bakery,Breads & Buns,Pudukottai,2018-09-09,South,1809,0.23,452.25,2018,9,2349.3506493506493,540.3506493506493
OD4161,Adavan,Beverages,Soft Drinks,Tirunelveli,2018-05-01,South,2169,0.14,108.45,2018,5,2522.093023255814,353.09302325581393
OD4162,Peer,Oil & Masala,Edible Oil & Ghee,Chennai,2017-10-14,South,630,0.16,100.8,2017,10,750.0,120.0
OD4163,Veena,"Eggs, Meat & Fish",Eggs,Ooty,2018-12-03,South,1580,0.19,395.0,2018,12,1950.617283950617,370.6172839506171
OD4164,Arutra,Beverages,Soft Drinks,Namakkal,2018-04-28,South,1870,0.16,243.1,2018,4,2226.190476190476,356.19047619047615
OD4165,Arutra,Oil & Masala,Spices,Karur,2017-12-31,South,1474,0.1,530.64,2017,12,1637.7777777777778,163.77777777777783
OD4166,Mathew,Food Grains,Organic Staples,Perambalur,2015-03-04,South,1450,0.29,420.5,2015,3,2042.2535211267607,592.2535211267607
OD4167,Adavan,Beverages,Soft Drinks,Vellore,2017-01-08,South,1693,0.21,474.04,2017,1,2143.0379746835442,450.03797468354423
OD4168,Jonas,Bakery,Breads & Buns,Virudhunagar,2015-11-15,South,2344,0.2,890.72,2015,11,2930.0,586.0
OD4169,Surya,Snacks,Chocolates,Viluppuram,2016-07-09,South,2144,0.14,793.28,2016,7,2493.0232558139537,349.0232558139537
OD4170,Arutra,Snacks,Chocolates,Salem,2017-12-11,South,1846,0.12,738.4,2017,12,2097.7272727272725,251.72727272727252
OD4171,Veena,Fruits & Veggies,Fresh Vegetables,Ooty,2015-12-12,South,771,0.34,316.11,2015,12,1168.1818181818182,397.18181818181824
OD4172,Amy,Beverages,Soft Drinks,Virudhunagar,2017-09-06,South,1510,0.19,543.6,2017,9,1864.1975308641975,354.19753086419746
OD4173,Surya,"Eggs, Meat & Fish",Mutton,Trichy,2018-01-14,South,636,0.17,101.76,2018,1,766.2650602409639,130.26506024096386
OD4174,Ramesh,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-07-21,South,1280,0.26,499.2,2017,7,1729.7297297297298,449.7297297297298
OD4175,Ganesh,Fruits & Veggies,Organic Fruits,Bodi,2015-09-30,South,1233,0.14,172.62,2015,9,1433.7209302325582,200.7209302325582
OD4176,Harish,Bakery,Biscuits,Pudukottai,2018-10-03,South,635,0.11,241.3,2018,10,713.4831460674158,78.48314606741576
OD4177,Komal,"Eggs, Meat & Fish",Mutton,Salem,2016-07-02,South,2310,0.12,831.6,2016,7,2625.0,315.0
OD4178,Haseena,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2016-07-02,South,2427,0.14,1067.88,2016,7,2822.093023255814,395.09302325581393
OD4179,Sheeba,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-03-19,South,1834,0.34,128.38,2016,3,2778.787878787879,944.787878787879
OD4180,Sharon,"Eggs, Meat & Fish",Eggs,Perambalur,2018-06-03,South,1476,0.34,501.84,2018,6,2236.3636363636365,760.3636363636365
OD4181,Anu,"Eggs, Meat & Fish",Fish,Krishnagiri,2018-02-03,South,2233,0.31,491.26,2018,2,3236.2318840579715,1003.2318840579715
OD4182,Vidya,Bakery,Breads & Buns,Krishnagiri,2016-11-13,South,2265,0.22,249.15,2016,11,2903.846153846154,638.8461538461538
OD4183,Shah,Bakery,Breads & Buns,Cumbum,2016-04-06,South,1497,0.33,359.28,2016,4,2234.3283582089553,737.3283582089553
OD4184,Amrish,Food Grains,Rice,Dharmapuri,2017-10-14,South,890,0.27,133.5,2017,10,1219.178082191781,329.17808219178096
OD4185,Esther,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-09-08,South,979,0.13,195.8,2017,9,1125.287356321839,146.28735632183907
OD4186,Komal,Food Grains,Atta & Flour,Trichy,2018-09-05,South,1887,0.14,566.1,2018,9,2194.186046511628,307.18604651162786
OD4187,Sabeela,Oil & Masala,Edible Oil & Ghee,Namakkal,2018-12-23,South,2325,0.25,465.0,2018,12,3100.0,775.0
OD4188,Kumar,Oil & Masala,Edible Oil & Ghee,Dindigul,2018-12-22,South,2142,0.13,342.72,2018,12,2462.0689655172414,320.0689655172414
OD4189,Ramesh,Food Grains,Rice,Perambalur,2018-09-09,South,2217,0.13,288.21,2018,9,2548.2758620689656,331.2758620689656
OD4190,Veena,Snacks,Cookies,Chennai,2016-11-05,South,571,0.21,251.24,2016,11,722.7848101265822,151.78481012658222
OD4191,Yusuf,Bakery,Cakes,Coimbatore,2017-01-22,South,2490,0.25,473.1,2017,1,3320.0,830.0
OD4192,Aditi,Beverages,Soft Drinks,Virudhunagar,2016-03-21,South,899,0.23,143.84,2016,3,1167.5324675324675,268.53246753246754
OD4193,Rumaiza,Snacks,Noodles,Namakkal,2017-09-02,South,882,0.15,273.42,2017,9,1037.6470588235295,155.6470588235295
OD4194,Vinne,Food Grains,Organic Staples,Tenkasi,2017-10-14,South,609,0.3,249.69,2017,10,870.0,261.0
